"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","distance_from_x","valuable_folder","neutral_folder","chosen_valuable","v_index","n_index"
"","","","","","html-keyboard-response","61","253842","0.0-61.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/interview_scheme/interview_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","62","254521","0.0-62.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","678","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/interview_scheme/interview_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","interview_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","63","259530","0.0-63.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/interview_scheme/interview_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","64","260253","0.0-64.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","721","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/interview_scheme/interview_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","3","interview_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","65","265259","0.0-65.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/interview_scheme/interview_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","66","265925","0.0-66.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","664","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/interview_scheme/interview_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","4","interview_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","67","270933","0.0-67.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/interview_scheme/interview_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","68","271892","0.0-68.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","958","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/interview_scheme/interview_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","interview_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","69","276907","0.0-69.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/interview_scheme/interview_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","70","277681","0.0-70.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","772","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/interview_scheme/interview_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","interview_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","71","282684","0.0-71.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/interview_scheme/interview_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","72","283452","0.0-72.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","767","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/interview_scheme/interview_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","interview_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","73","288461","0.0-73.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/interview_scheme/interview_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","74","289241","0.0-74.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","778","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/interview_scheme/interview_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","interview_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","75","294249","0.0-75.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/interview_scheme/interview_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","76","294964","0.0-76.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","713","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/interview_scheme/interview_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","interview_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","77","299969","0.0-77.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/interview_scheme/interview_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","78","300736","0.0-78.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","765","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/interview_scheme/interview_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","interview_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","79","305740","0.0-79.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","80","310756","0.0-80.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","81","311767","0.0-81.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","1010","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","restaurant_scheme","schematic_sequence","chronological","","","","","","","",""
